"","GSM580027_HEK293_B1.CEL","GSM580028_HEK293_B2.CEL","GSM580039_HCT116_B1.CEL","GSM580040_HCT116_B2.CEL","GSM993504_H9ES_B1.CEL","GSM993505_H9ES_B2.CEL","GSM993507_HEK293T_B1.CEL","GSM993508_HEK293T_B2.CEL","GSM993509_HeLa-S3_B1.CEL","GSM993510_HeLa-S3_B2.CEL","GSM993511_HeLa-S3_B3.CEL","GSM993518_HepG2_B1.CEL","GSM993519_HepG2_B2.CEL","GSM993520_HepG2_B3.CEL","GSM993543_HUVEC_B1.CEL","GSM993544_HUVEC_B2.CEL","GSM993551_K562_B1.CEL","GSM993553_K562_B2.CEL","GSM993555_K562_B3.CEL"
"3944046",9.153679,8.917771,8.848097,8.870866,9.254173,9.792557,9.923708,9.894232,8.280092,8.340955,8.277187,8.250968,8.12195,7.920433,8.174351,8.28842,8.403394,8.301498,8.272455
"3944084",7.246442,7.434606,7.183105,7.390695,6.552603,6.558542,6.703492,7.063072,7.402621,7.301415,7.294539,8.1513,8.122968,8.883943,8.05662,8.007095,7.413847,7.429477,7.375653
"3944129",6.320162,6.450207,7.344147,7.082955,6.658583,7.066713,7.04324,6.649858,6.615704,6.504241,7.232409,8.140015,8.26324,8.459046,7.740618,7.472893,5.875517,5.867061,5.5963
"3944147",9.222238,9.331026,8.693103,9.230792,8.20758,8.750967,8.096188,7.977366,9.735718,9.733012,9.585913,9.444008,9.413832,9.995653,9.515464,9.483479,9.855713,9.897269,9.878929
"3944210",4.533738,4.613527,5.548364,5.000554,5.447282,4.88853,4.604651,4.674901,4.699534,4.840098,5.155124,4.57185,4.587695,4.858227,5.29867,4.64043,4.794423,5.161109,4.478965
"3944243",3.972556,3.952919,4.402796,4.543987,4.578937,3.964343,3.766826,4.295455,5.902811,6.46965,5.8275,6.785009,6.287084,5.468282,4.583604,4.87913,4.608417,4.432949,4.404249
"3944273",4.339801,4.471273,4.879138,4.839252,5.699547,5.028261,4.878245,5.564522,4.490459,4.396433,4.401984,4.847877,4.218861,4.654344,4.762593,4.516177,4.583444,4.628683,4.679815
"3944404",3.522535,3.659832,3.964909,3.909334,4.179151,4.067007,4.049782,4.028924,5.247379,5.122236,5.034796,8.018586,8.007848,7.013462,5.139843,5.700036,6.298736,6.745179,6.047675
"3944543",3.981718,4.019759,4.095958,4.444129,4.712328,4.144072,4.263277,4.589762,3.721634,4.095958,3.651135,3.93471,3.841102,4.15377,4.095958,4.153865,4.164588,4.178768,4.213021
"3944564",4.871641,4.997321,5.294793,5.294793,5.818338,5.404479,5.529495,5.931128,4.933289,5.251607,4.85318,5.114815,5.019227,5.321202,6.8113,7.339933,5.150517,5.294793,5.320781
"3944620",7.13962,7.322197,7.190913,7.707215,7.72657,7.518967,7.293832,7.465955,7.736567,7.912158,7.593324,8.802332,8.763446,8.884671,8.073915,8.282688,7.949131,8.139299,7.91445
"3944637",6.34397,6.660631,6.516171,6.592926,6.703707,6.189312,6.307763,6.286128,5.659332,6.118649,5.520009,6.246993,6.104233,6.696618,7.246032,7.038698,6.098519,6.124441,6.252158
"3944690",4.687264,4.773589,6.132643,6.199033,5.236969,5.23863,4.948932,5.467486,5.008069,5.045906,4.718389,4.780306,4.846069,5.108643,5.59025,5.054067,5.32983,5.365455,5.123328
"3944758",7.615864,7.968949,8.803942,9.602645,6.341365,6.691648,7.078367,7.274247,8.259203,8.33421,7.965757,8.693673,8.504745,9.262587,9.309805,9.136451,7.850778,8.156954,8.056258
"3944778",7.813175,7.908963,7.587475,7.979572,6.205861,6.148255,6.316159,6.216172,7.321645,7.325518,7.1474,7.525388,7.389242,7.784698,7.624936,7.564914,7.658447,7.901854,7.921037
"3944826",6.789111,6.924616,7.442454,7.745339,6.394335,6.28387,6.068507,6.629729,5.460742,5.696011,5.390353,7.190173,7.213204,7.131208,6.034188,5.928911,7.250811,7.1438,7.37794
"3944873",8.616716,8.936741,8.43577,8.805408,7.294447,7.318003,7.701861,7.662566,7.854712,7.824008,7.831825,8.249771,7.938795,8.537347,7.953708,7.56132,8.061996,8.367333,8.251128
"3944882",7.753589,7.976114,11.793,11.91466,8.606511,8.468828,7.278137,7.014455,9.956216,10.18858,10.3568,9.433775,9.093537,8.776767,12.15356,12.36152,10.38429,10.65439,10.52114
"3944902",8.509322,8.576071,8.050725,8.104002,8.024894,8.215192,8.995719,8.615869,8.195866,8.324735,7.96513,8.088154,8.056281,8.308118,8.335708,8.155032,7.909524,8.106538,7.889506
"3944922",8.995261,9.07848,10.22032,10.49669,6.287143,6.277291,5.958558,6.442739,7.297182,7.282348,7.536771,6.705845,6.796788,7.282348,8.368153,8.419401,6.315467,6.174135,6.457828
"3945006",9.65319,9.678118,11.61924,11.8374,8.309508,8.436555,8.672872,8.776878,8.602951,8.827166,9.016838,11.13628,10.88887,10.42377,8.976813,9.281624,6.497984,6.582723,6.468892
"3945014",6.303152,6.639844,7.193524,7.599984,6.649817,6.620666,6.488156,6.777442,6.74213,6.701203,6.55724,7.688793,7.619357,7.87004,7.328094,7.150975,7.959132,8.239141,8.254928
"3945040",6.586293,7.006821,7.04472,7.287585,7.163089,6.679124,6.312388,7.104558,6.815749,7.065904,6.460616,6.968261,6.825581,7.220309,7.589376,7.241126,7.061479,7.567791,7.428397
"3945056",11.46487,11.49852,10.83885,10.9483,9.583786,10.17922,10.3841,10.67813,10.19703,10.08914,10.23443,10.16145,10.08754,10.12774,10.16859,10.01293,9.807321,10.11524,10.15291
"3945084",7.547355,7.779357,6.521584,6.802068,6.396208,6.27339,6.577173,6.966381,6.810225,6.84528,6.679348,6.746598,6.769524,6.900063,7.534653,7.572675,6.384359,6.336692,6.760597
"3945133",10.18445,10.10342,9.749144,9.811917,12.72586,12.93428,13.08702,13.0055,9.612845,9.649762,9.373815,9.977509,9.783317,10.30599,9.659509,9.626215,9.967488,10.05183,9.925769
"3945180",7.683716,7.959494,6.93773,7.395424,6.691155,6.718048,7.087962,6.609584,6.682235,6.624623,6.633184,6.644807,6.516497,6.7338,6.34132,6.291812,6.078532,6.316513,6.238464
"3945225",5.40349,5.008123,5.886939,6.492938,5.934536,5.713661,5.998674,5.891237,5.658849,6.074026,5.795799,6.344759,6.085307,6.074026,6.749322,6.89722,6.178906,6.343357,6.134167
"3945314",8.3237,8.473497,9.374918,9.228558,6.576296,6.347186,7.207417,7.311712,6.727248,6.794404,6.890305,7.728195,7.635817,7.408829,7.613027,7.856539,7.390832,7.348515,7.429813
"3945349",6.883323,7.022576,7.133388,7.036922,6.74866,7.976456,8.22666,8.054188,6.126678,5.824464,5.948513,6.082066,5.841077,6.154395,6.271202,6.146914,5.458695,5.629229,5.745606
"3945376",8.83906,8.827988,8.74357,8.887259,8.571991,9.626321,9.693394,9.307201,7.61118,7.465636,7.57672,7.951657,7.832791,8.543373,8.496239,8.394324,7.900224,8.255715,7.864257
"3945396",8.916726,9.124077,8.155245,8.193285,7.658172,7.904206,8.03022,7.959953,8.176825,8.211163,8.151682,8.377733,8.411904,8.269659,8.090501,8.16816,8.620654,8.653189,8.752035
"3945515",3.522877,3.498366,3.592504,3.671103,3.784976,3.525304,3.491949,3.589602,3.567831,3.5433,3.712476,3.241672,3.298744,3.305246,3.801985,3.856853,3.512371,3.824586,3.705309
"3945545",8.577668,8.782958,8.309856,8.048066,5.948725,6.057718,4.786327,5.159262,7.352877,7.133555,7.079799,6.52324,6.746505,6.512411,7.236434,7.019646,8.216806,8.439216,8.040052
"3945572",9.2661,9.595834,9.158325,8.996213,6.517781,7.296649,7.068084,6.736178,4.807444,5.146565,4.908727,7.64115,7.650237,7.650296,7.156029,7.002373,9.066144,9.118395,9.406822
"3945585",6.133254,6.244685,6.552598,6.612181,6.720276,6.920917,6.290977,6.265991,5.512027,5.584326,5.364904,5.765275,5.932126,5.916711,6.421859,6.330394,7.655947,7.545557,7.423304
"3945614",8.12399,8.335179,7.528394,7.022042,5.778712,5.783324,4.796849,5.83672,4.408674,4.306191,3.881323,5.857608,5.805842,6.163245,5.327074,5.290037,6.038475,5.935281,5.83672
"3945651",4.881976,4.80777,4.722526,4.568791,5.457762,4.762895,4.560699,4.651794,4.207513,4.706157,4.188632,5.042814,4.783755,5.034324,5.0168,4.383188,5.968922,5.581863,6.105847
"3945684",4.791233,4.981822,4.923001,4.696576,5.287798,4.775946,4.61065,4.713518,4.700423,4.162148,4.642468,4.541227,4.532107,4.182339,4.683155,4.709491,4.686221,4.543688,4.352529
"3945781",6.573498,6.963897,6.748677,7.003042,6.204697,5.992294,6.28934,6.417845,6.108548,6.239635,5.812307,6.022269,5.78674,6.18499,6.351993,6.385644,6.318802,6.729605,6.6463
"3945815",6.549537,6.718176,6.138615,6.373687,5.809881,5.656367,6.001126,5.947081,6.299247,6.255096,6.206767,6.337864,6.17159,6.85151,6.5384,6.447366,6.743561,6.752516,6.583625
"3945863",6.682952,7.24186,6.980071,6.971012,6.607934,6.574252,6.672235,6.594228,6.400024,6.876136,6.510261,6.637254,6.388817,7.141539,7.265013,6.677835,7.464416,7.71639,7.52419
"3945877",7.839221,7.997778,7.740292,7.824885,7.257072,7.271714,8.163928,7.658115,7.627016,7.672006,7.547737,8.252958,8.184662,8.106161,7.242144,7.458483,8.375398,8.521391,8.288275
"3945914",8.044593,8.201573,8.270722,8.685012,7.486242,7.609277,8.060952,7.54531,6.652193,6.68844,6.735291,7.220901,6.988542,7.346046,6.889132,6.670276,6.732196,7.206577,6.61781
"3945942",5.147485,5.377398,5.57187,5.617506,5.947199,5.58885,5.542497,5.87035,5.181682,5.544286,5.258784,5.397155,5.280249,5.542497,5.807942,5.570943,5.755337,5.898227,5.793989
"3946095",4.375875,4.629898,4.695318,4.979246,5.135397,5.029008,4.863257,5.379535,4.203797,4.493719,4.242968,4.553304,4.413554,4.787005,4.545701,4.522559,8.152371,8.568704,8.19655
"3946146",4.633803,5.03425,6.229878,6.513579,5.497676,5.874008,5.39741,5.974966,5.632499,6.035777,5.816515,5.04913,5.199249,5.288958,5.885778,5.720579,5.680703,5.579899,5.515447
"3946192",8.626398,8.814831,7.985688,7.928285,7.876276,7.887995,7.876276,7.81063,7.37189,7.33622,7.611907,7.604125,7.562883,7.427307,7.429165,7.604588,7.578369,7.371366,7.371927
"3946351",9.058395,9.262751,9.312188,9.310691,9.210252,9.921098,9.595534,9.218322,9.027726,9.154786,8.732267,9.455504,9.354874,9.356173,9.025089,8.946438,9.417317,9.395118,9.257436
"3946380",7.578285,7.653336,6.965166,7.325724,6.201633,6.232701,6.302871,6.577828,7.566516,7.609221,7.4334,6.624354,6.562616,6.920609,7.67904,7.722409,7.500902,7.796803,7.787797
"3946495",6.065911,6.138945,6.106299,6.576827,6.534323,6.488094,6.880337,6.827243,5.87569,5.859104,5.952887,6.002262,5.895176,6.161908,6.544714,6.328198,6.153273,6.222478,6.051213
"3946510",8.1106,8.114831,8.306696,8.550345,7.316211,8.020376,8.814706,8.47424,7.041378,6.828294,6.875607,8.417462,8.313691,8.016132,7.468465,7.50122,7.850466,7.716418,7.620373
"3946563",10.11066,10.44907,9.797385,10.23433,10.29677,10.65716,11.03979,10.68324,8.929124,9.133879,8.440465,9.37587,9.03923,9.079703,9.650064,9.506257,9.745861,9.549928,9.574413
"3946615",9.406971,9.416453,8.230293,8.459061,9.327448,9.214011,9.107818,8.962755,8.080095,8.144692,8.170062,8.545399,8.457808,8.396321,8.05747,8.360559,8.031021,8.030687,7.993009
"3946705",7.223104,7.208703,6.897882,7.023853,6.570856,7.036552,7.360671,7.255575,7.796873,7.849669,7.441998,7.733384,7.638944,8.030844,7.547811,7.826645,7.596805,7.884633,7.547811
"3946762",8.319749,8.391632,7.5872,7.876989,6.518183,6.946179,6.715472,6.520535,8.366727,8.363287,8.144291,9.019106,8.966639,8.895088,9.647052,9.652272,8.42299,8.648625,8.532824
"3946817",5.888133,5.977642,6.317959,6.397758,6.837857,6.712314,6.586021,7.052612,5.831162,6.182384,6.008023,6.376291,6.343712,6.722843,6.676745,6.38803,6.38803,6.609444,6.592714
"3946889",9.836333,9.926364,9.759054,10.04446,7.851931,7.951984,8.000848,7.861386,9.472352,9.5054,9.429401,9.799478,9.736577,10.04246,9.851145,9.924633,10.37374,10.61394,10.2991
"3946944",6.873152,6.877357,6.145386,6.27182,6.85717,6.358771,6.468164,7.001877,5.966808,6.22656,5.604882,6.004784,5.919678,5.967182,6.677775,6.140163,5.982709,6.246509,6.281213
"3946970",4.95011,5.099711,4.820334,5.683257,5.145335,5.650041,6.176532,5.337038,4.440619,3.7996,4.645625,4.193646,3.765691,4.84152,4.956804,3.893654,4.846668,4.673275,4.740715
"3947011",6.025228,6.068545,5.708932,5.847428,7.179087,6.920638,6.847994,7.293654,6.7743,6.929021,7.173656,6.160893,6.072844,6.669778,5.801387,5.795203,6.842176,6.816384,6.47407
"3947036",4.527791,4.894349,3.881048,4.246686,4.151535,4.12816,3.91419,4.261825,3.62116,4.133326,3.574635,4.198296,4.149858,4.016571,4.432886,4.327155,4.131073,4.349589,3.902335
"3947096",7.639919,7.753944,7.17267,7.386818,6.273768,6.238735,6.677989,6.741035,6.952852,6.892871,6.937793,7.767287,7.870625,7.949887,7.13947,6.904544,7.621078,7.996101,7.880577
"3947123",8.823422,9.012483,8.289781,8.831349,6.698494,6.690396,6.432418,6.673044,8.815588,9.006761,8.645424,9.180797,9.019917,8.881686,8.829353,9.254571,8.987348,9.066838,9.07228
"3947227",7.991069,7.847211,7.655077,7.743363,6.960693,6.420749,6.245204,6.037023,4.76703,5.033896,5.147756,4.69839,4.630597,4.492517,5.228979,4.658082,4.534914,4.836048,4.696141
"3947258",2.935808,2.985978,3.159333,3.081865,3.719989,3.315309,3.32659,3.360169,3.208901,3.237099,3.216263,2.952316,3.147658,3.102109,3.247835,3.268974,3.248912,3.330706,3.143649
"3947310",8.115338,8.158428,7.525633,7.422868,7.792331,8.750785,9.084188,8.756009,7.440984,7.497739,7.490676,7.509871,7.320031,7.585535,7.490676,7.28721,7.770105,7.947087,7.914159
"3947434",5.498049,5.49588,5.341258,6.215111,7.706201,6.582256,7.70272,7.035,5.40734,4.601286,5.12065,5.31521,5.647989,6.306839,5.396341,5.921855,6.507983,6.644456,6.421456
"3947460",4.695323,4.968759,4.581966,4.950085,5.112686,5.169881,5.493544,5.634414,4.635663,4.782405,4.909812,4.802825,4.793558,4.881568,4.556973,4.978106,4.867568,4.979134,5.286392
"3947604",4.54907,4.782759,5.610953,5.704514,5.789588,5.294427,5.0652,5.093814,4.838216,5.218464,4.748993,4.832532,4.663401,4.817331,4.844188,4.845429,4.45744,4.726706,4.744312
"3947627",8.011401,8.134151,9.682247,9.850303,6.950633,7.585641,7.435291,7.510869,7.737344,8.145244,7.873726,6.569151,6.425416,7.068582,8.628627,8.551123,7.396018,7.748682,7.803102
"3947863",7.870151,8.064494,7.436097,7.678455,6.547859,6.665787,6.78584,6.966608,7.329538,7.24012,7.26188,5.695587,5.720922,5.906616,9.135773,9.341475,7.73013,7.522529,7.324065
"3947952",5.230516,5.232744,5.855382,5.907145,5.839958,5.61546,5.896968,5.812349,5.952013,5.979878,5.899925,8.094015,7.878975,8.24106,6.089912,6.496433,5.262495,4.748294,5.060552
"3947986",10.07602,10.15659,9.138284,9.320756,8.052107,9.241062,8.877316,8.488629,8.88503,8.824537,8.761229,8.753844,8.678202,8.855,8.626392,8.496574,8.257858,8.49665,8.380952
"3948047",4.472954,4.275983,4.463184,4.472954,4.816124,4.670593,4.665468,4.952137,4.32467,4.437581,4.340455,4.239627,4.187258,4.622105,4.749779,4.472954,4.485852,4.644434,4.444462
"3948259",6.598129,6.547239,7.105528,7.077298,6.184245,6.688493,6.30337,6.259128,5.640897,5.836609,5.363672,5.920234,5.836515,6.092417,5.726167,5.484259,6.042799,6.297787,6.238499
"3948461",7.25528,7.03472,8.051556,8.010518,7.4371,7.269977,6.456873,6.239989,7.217645,7.359259,7.478306,7.172703,7.030636,7.278169,6.804709,6.582674,7.831522,7.99177,7.728315
"3948528",4.65534,5.032829,5.07339,5.614408,5.755525,5.531268,5.308249,5.413011,4.610443,5.177286,4.482062,5.959891,5.890794,6.524634,5.682513,5.093894,5.354554,5.367241,5.161375
"3948543",7.807495,7.755716,7.349151,7.64985,6.749948,6.219315,7.09929,6.847401,6.958108,7.30754,6.835027,8.763111,8.473255,8.504579,7.599656,7.671611,8.900149,9.166885,9.297582
"3948590",5.854348,5.668586,6.252647,6.341477,6.093516,5.634133,5.673472,5.951415,6.505432,6.69833,6.40449,4.79089,4.810518,4.94395,5.840804,5.332695,5.023695,5.387948,5.167754
"3948640",7.808103,7.767938,6.872272,7.194813,7.643419,7.689807,6.853734,6.994284,7.733754,7.889293,7.845228,9.182225,9.122717,9.264108,6.188072,6.127111,6.162899,6.118466,6.181267
"3948754",10.33293,10.32325,9.639847,9.422849,8.909911,8.887853,8.539266,8.540226,8.457727,8.401262,8.44415,9.127571,9.152078,9.152098,8.941365,8.846961,8.432975,8.460709,8.568914
"3948898",5.41092,5.33966,5.78651,6.067443,5.17091,5.017828,5.552287,5.069171,5.827689,6.148372,6.18777,4.786748,4.228821,4.988447,5.4862,5.424847,5.46669,5.456254,5.668674
"3948936",5.963093,5.883925,5.420354,6.514403,6.331768,6.016762,5.663962,6.351699,6.086555,6.053055,6.259846,4.88369,5.370305,5.688032,6.059478,6.062049,5.463075,5.508909,5.768991
"3948953",6.466242,6.364288,6.3185,6.161611,5.858337,5.677993,5.988323,6.095589,5.949268,6.161611,6.161611,7.149738,7.162743,7.113896,5.58168,5.907438,5.8518,5.889136,5.820214
"3949017",7.52558,7.480411,7.191676,7.279164,5.730382,6.205449,5.941481,6.168205,8.272649,8.117084,8.126178,9.305674,9.24198,9.546783,7.335969,7.445983,7.325091,7.555196,7.531559
"3949055",7.960237,8.22847,7.30366,7.496908,6.829182,7.419903,7.798459,7.219004,8.275194,8.352536,8.480496,7.8054,7.850159,7.857601,7.916419,7.982335,7.381352,7.568433,7.515672
"3949097",7.02817,7.204302,6.67469,6.717985,7.065964,7.742406,8.134036,7.872042,8.286239,8.283756,8.417114,7.976799,7.893544,7.928044,7.777118,7.5151,7.906403,8.005937,7.934347
"3949162",7.697463,7.625326,7.083148,7.044006,6.215344,6.249285,6.423967,6.922911,7.412613,7.81562,7.491001,7.96579,7.721823,8.055129,7.069317,7.166401,8.279277,8.505076,8.45729
"3949229",7.764199,7.902453,7.786993,7.984299,7.704647,7.760145,7.882813,7.436043,8.024908,8.100859,8.028373,8.62184,8.395761,8.546215,8.452353,8.389838,7.754449,7.777123,7.708096
"3949722",5.677472,5.933008,6.083983,6.257384,6.580873,6.389109,5.870901,6.082132,5.76354,6.193695,6.024575,6.953073,6.829986,6.669878,6.351942,6.38681,6.394228,6.235419,6.311798
"3950172",4.841086,4.668433,4.916238,5.018479,5.005993,4.903751,4.923385,5.216876,4.674866,4.497333,4.509213,4.528445,4.779512,4.938888,5.266742,4.764446,5.075435,5.359008,4.99247
"3950405",7.810693,7.84654,7.702463,7.599609,6.190763,6.606246,6.887064,6.521897,7.415073,7.561146,7.271233,7.733721,7.653946,7.500781,7.561146,7.780823,7.689633,7.729994,7.729936
"3950452",6.862952,7.173887,7.130355,7.417257,7.560889,7.768398,7.78175,7.357688,7.266813,7.3128,7.318589,8.045531,7.990357,8.322151,8.279547,8.15462,7.335579,7.350832,7.321444
"3950522",3.774462,3.967899,3.909405,4.119935,4.611001,4.072494,4.180374,4.123157,3.755539,4.099947,3.888315,4.058403,3.869242,4.117236,5.362844,5.56998,4.378182,4.26896,4.221451
"3950602",6.706847,6.871652,7.072715,7.234627,7.042824,7.031344,6.843406,7.058927,6.594825,6.777695,6.381527,6.719431,6.65625,6.87776,7.159519,6.872949,7.121295,7.115523,6.978997
"3950629",7.840647,8.081533,8.002563,8.378606,7.273194,6.993119,7.10856,7.501255,7.837838,7.967662,7.726401,7.915977,7.865694,8.105306,8.141187,8.074035,7.991365,8.17684,7.965745
"3950668",8.055434,8.259638,7.629648,7.849886,6.615235,6.556681,6.221848,6.54175,7.275318,7.40367,7.296647,7.391917,7.293011,7.833715,7.398773,7.356025,7.411751,7.796857,7.728533
"3950726",7.911668,8.074952,7.307384,7.797159,6.840346,6.867047,6.971919,7.283642,7.244993,7.325474,7.266411,8.618223,8.45664,8.449738,7.814976,7.954363,8.009552,8.036653,7.961849
"3950832",6.293334,6.3613,6.919529,7.520924,6.750711,6.869199,6.831666,6.943982,6.399879,6.640612,6.134781,6.937465,6.70131,7.011501,6.932985,6.79503,6.876836,7.009148,6.938922
"3950846",5.993423,6.176455,6.544175,6.55705,7.143938,6.681245,6.75774,7.196439,6.290769,6.265947,6.007669,6.252008,6.263833,6.6554,6.977683,6.541155,6.549482,6.783125,6.615505
"3950872",7.477671,7.535506,7.254989,7.588211,6.752231,6.658191,6.572465,6.733639,7.824641,7.977349,7.79719,7.713877,7.4067,8.06989,7.55607,7.38885,8.039907,8.079353,8.063574
"3950932",5.800867,6.236443,6.357026,6.819687,7.195766,6.877522,6.68751,7.115765,5.950851,6.20614,5.998344,6.001038,5.981825,5.972798,6.341267,6.28086,6.21356,6.268277,6.28149
"3950974",6.168448,6.391569,6.672365,6.820461,7.09057,6.952355,7.031992,6.595915,6.86951,6.681563,6.721291,7.264897,7.295766,7.333766,7.557616,7.518217,7.364405,7.266891,7.861391
"3951117",5.005031,5.242831,5.725061,5.432253,6.358482,5.974263,5.779803,6.254048,5.34138,5.683384,5.241265,5.394657,5.373701,5.753944,5.528191,5.762959,5.363325,5.789854,5.718074
"3951136",5.897077,5.739282,5.010378,5.807839,6.482889,5.712374,5.297075,5.832736,5.774615,5.34999,5.098193,5.475502,5.618439,5.834101,5.984452,5.655578,5.344855,5.457894,5.476738
"3951190",7.049428,6.955523,7.346345,7.257901,5.794819,6.662669,6.239523,6.230195,7.37897,6.956399,7.199413,7.294462,7.398055,7.275428,7.777732,6.971577,7.026886,7.891447,7.354319
"3951302",4.683415,4.392464,4.516292,4.796036,4.41045,4.462839,4.020802,4.327044,3.887825,4.615758,3.759945,5.116621,4.537487,5.058402,3.999544,4.336188,5.112263,5.071115,4.908438
"3951493",5.098033,5.787193,5.644166,5.877156,5.551795,5.631166,5.726993,6.544715,5.414846,5.533075,5.630687,5.592883,5.401359,5.694194,4.877591,5.51716,5.016027,5.197264,5.51716
"3951583",2.756291,2.770022,3.021192,3.204667,3.3014,3.364292,2.984756,3.158444,2.898134,2.961006,2.849736,2.917659,3.099076,3.161829,3.163643,3.374141,6.301156,6.217222,6.23441
"3951719",6.207689,6.597412,6.150232,6.295103,6.116043,6.046153,5.872999,6.704593,5.504357,5.784377,5.594365,5.771567,5.847053,6.118861,6.255565,6.071099,6.0998,6.148101,6.154512
"3951732",7.285702,7.310499,7.799037,8.317623,6.045098,6.212198,6.510265,6.091745,7.70178,7.827701,7.840676,5.225546,5.566486,5.693416,7.374073,7.402463,7.090713,7.415674,7.214371
"3951768",3.549788,3.515752,3.844864,3.950173,5.707915,5.471717,4.076849,4.591136,3.643048,3.691778,3.764427,3.848695,3.633579,4.051935,5.107174,5.486826,4.078335,3.982539,3.781061
"3951887",8.956248,8.494581,7.918124,8.326361,9.742834,10.28307,10.36553,10.04388,8.556692,8.617479,8.379573,8.681278,8.635239,8.54599,8.815707,9.064764,9.313086,9.065759,9.29625
"3951927",7.287459,7.521949,7.828074,7.926598,7.125275,7.20867,7.065005,7.081693,6.869062,7.131309,7.061042,7.109244,6.914547,7.371825,7.857076,7.55832,7.946476,7.96333,7.744713
"3952360",4.40638,4.627221,4.550192,4.65232,4.792538,5.311214,4.595155,4.984879,4.487776,4.75097,4.542045,4.641568,4.628323,4.597342,4.628323,4.622479,4.586036,4.69876,4.75949
"3952453",8.161289,8.358762,7.732062,7.859874,6.975803,7.08972,6.614059,6.909661,7.254108,7.388596,7.442904,8.235098,8.17011,8.451087,7.983361,8.061827,8.96544,8.994582,8.919724
"3952508",5.614592,5.775249,5.485077,4.431081,5.055698,4.727197,5.714209,5.180581,5.410624,5.811431,5.410093,5.122352,4.751469,5.650745,5.123045,5.449842,6.208326,6.725477,6.09133
"3952512",7.123415,7.231493,6.656113,6.805521,5.443267,5.689236,6.406003,5.981503,6.67467,6.695239,6.483622,6.810386,6.524609,6.916938,7.066552,6.917607,7.718784,8.027376,8.172301
"3952535",6.140124,6.526572,6.592659,6.774232,6.699913,6.668041,6.613691,6.51766,6.799495,7.223947,6.643193,6.963462,6.49785,6.94984,7.453466,7.196073,6.85143,7.221135,7.024047
"3952543",9.694561,9.940772,9.611316,9.970183,7.393222,7.746449,7.680884,7.226949,8.526291,8.615896,8.825037,9.988723,9.931162,10.91414,9.38073,9.461568,10.48011,10.81731,10.57519
"3952566",6.724653,6.634324,5.914949,6.166907,5.976351,5.703173,6.044752,6.190575,6.266166,6.374863,6.25799,6.115434,6.103601,6.222561,5.573337,5.703289,6.377691,6.354826,6.252821
"3952637",8.044936,8.139375,7.241364,7.420229,6.815172,6.791987,7.027637,6.894358,8.16285,8.184076,8.123407,9.343516,9.259205,9.527603,8.257793,8.308907,10.20605,10.35905,10.25451
"3952703",6.984992,7.25528,6.644848,6.825587,6.259961,6.438746,6.155564,6.464227,6.918569,7.195142,6.944675,6.982718,6.864763,6.982392,6.447381,6.849402,7.933154,7.762016,7.847511
"3952718",9.43329,9.637639,8.916348,9.358783,11.59513,12.42972,12.63937,12.48218,10.28259,10.16978,9.968,9.886813,9.871724,10.12882,11.01369,11.01904,12.06656,12.09153,12.06565
"3952762",6.32573,6.679682,6.482172,6.621279,7.090128,6.891444,6.456526,6.762138,6.376092,6.713912,6.574199,6.544541,6.517101,6.683778,8.063587,7.810575,6.507001,6.739337,6.776632
"3952825",6.286817,6.364612,6.420996,6.445596,6.381129,6.210002,6.056866,6.642496,6.73656,6.739671,6.640886,6.806545,6.744632,7.030687,6.922289,7.039737,8.046678,8.107878,8.134867
"3952880",6.730782,6.930501,6.414357,6.607332,6.314507,6.476117,6.467641,6.610904,7.040837,7.040837,7.00741,6.859099,6.742866,7.08155,7.434444,7.574554,7.754359,7.869673,7.806286
"3952956",6.035929,6.332594,6.236003,6.550344,6.101117,5.900819,5.833944,6.352351,5.950411,6.12472,6.065294,6.841514,6.67938,7.094841,7.06505,7.214295,7.41004,7.585015,7.444258
"3953033",7.622329,7.790447,7.474526,7.649634,7.157753,6.802988,7.140476,7.407367,7.461948,7.705447,7.283702,7.301487,7.299282,7.822015,7.606297,7.36297,8.613694,8.847006,8.672531
"3953153",6.757431,6.868597,6.866298,7.241219,6.695791,5.960427,6.232574,6.275306,6.052699,6.662603,5.999092,6.041625,6.046595,6.295765,6.418439,6.298748,6.539712,6.586435,6.483178
"3953196",8.188327,8.687576,8.271991,8.432758,7.193307,8.048372,7.356985,8.000862,7.866649,8.248739,8.027595,7.639301,7.476513,8.28725,8.988206,8.361554,8.153831,8.722977,8.212078
"3953524",6.681697,6.924074,6.341812,6.484246,6.41563,6.394018,6.086369,6.470452,6.201082,6.476928,6.243568,6.770598,6.614472,6.999042,6.99852,6.979382,6.373653,6.742529,6.499453
"3953556",7.073204,7.25281,6.184652,6.386052,6.393434,6.120392,5.966351,6.253356,6.438063,6.384537,6.62532,6.665865,6.576345,7.00973,6.639646,6.862459,6.948138,6.862938,6.677793
"3953724",9.076065,9.099275,7.770919,8.041995,6.403542,6.440627,7.569575,7.367272,7.934769,8.053136,7.928953,8.293178,8.228994,7.961904,7.339438,7.5293,9.689698,9.776088,9.806417
"3953865",6.46214,6.60306,6.466005,6.613223,6.034455,5.828452,5.76071,6.494539,6.296097,6.187145,6.310314,6.121323,6.032139,6.419965,6.46214,5.975848,7.467581,7.806491,7.438731
