"","HEK293","HCT","H9","HEK293T","HELA","HEPG2","HUVEC","K562"
"2318813",3.42715351911633,4.46951922761252,4.08678067503835,4.69611217570224,5.97786559044994,5.27321015200493,4.37529477843173,6.80679510972389
"2318815",6.66133666694229,6.85297096717249,6.78346047318679,7.69455545905805,6.58903374635335,6.53467788316594,6.03987976145854,6.76896316486996
"2318817",11.7787914002122,11.5024964130585,11.8362321988891,11.6625137744945,12.3927271534543,12.0569859849601,12.3114612283814,12.2933562555748
"2318819",4.7925487936923,4.58445125802115,3.9207799909298,3.48346047398656,4.72933667840532,3.98172235736079,3.19670859482447,4.39976063053584
"2318821",7.01556085621645,6.76866839463064,8.60451846570356,8.00985879343714,7.12603582903855,7.62979308006731,7.25172784214773,7.28703797570926
"2318823",9.30218718699554,8.60742410325215,8.45846109597018,9.2621782007514,8.94071455598911,7.92694407455764,7.90684447032113,9.24639358320316
"2318825",3.14513824396778,3.21988709484312,5.39609751480477,4.54967854203833,4.36619675295614,4.40533112291871,3.4170298436229,3.53651551454809
"2318827",2.53805814929751,2.43029976561092,3.19741650487774,2.36960075163671,2.9564923382539,2.86239011508696,2.51051193015172,3.57508430707944
"2318829",2.68895186456999,3.69609992450858,3.57691239854318,3.4786609065167,3.41459661292283,3.56105759302651,3.19388401880789,3.9650909189025
"2318831",4.56626333563699,5.78605258081015,5.45740896707656,6.3251228310414,4.83307443424892,5.06119345500103,5.28842826722347,5.10929493453204
"2318833",8.65816511073725,8.34028888794021,8.21603050044582,8.58065394952152,7.92764947757012,7.61248490279252,7.68619931707505,8.17212950456058
"2318835",9.82442543129911,9.55139227405803,9.31757449326071,9.44065439100931,8.85980994308749,8.57767483704901,8.77015162205936,9.4546535548693
"2318837",2.32855981162278,2.60908397559231,3.34867279303459,3.40675864751848,2.8952165596591,3.22206056738003,3.16340574914208,3.3222429137999
"2318839",2.48264181054361,2.64951730193596,2.45543763261493,3.1039530391682,3.14595171023061,2.83290291619412,2.4809098819826,2.86564306569719
"2318841",6.12925575988955,7.04632467112957,7.99705187052301,8.24243906181006,6.39940262737296,7.04939702475747,6.72847706056029,7.34664413473627
"2318843",2.97518401784994,3.18574175634106,3.18432296248813,3.44434340449937,3.41931355943987,3.22909998448582,3.39277399108025,3.47340581763757
"2318845",8.02987243618388,7.59474971190075,9.21410750130576,9.41024209006901,7.6309620674766,7.8989556012381,7.59500965794736,7.80373192386434
"2318847",4.38427094929296,5.2550979610349,3.90918459365784,4.95139445337312,4.62239817525151,4.46007991372143,4.24646457608588,5.72554487784977
"2318849",3.84983602662526,4.33365194612487,3.64299654182645,4.11317923276566,4.19965948615466,3.60208249204099,3.72153508167919,4.74920514874295
"2318851",11.5634212317746,11.2340663439905,11.0701068318635,11.2738124533915,10.9139152441059,10.641310513872,10.5724406355966,11.2740299104448
"2318853",11.9717831827898,11.7176803307729,11.2719954273777,11.2861371967144,11.8646508396611,11.6672354358292,11.4815129766227,11.9617094317961
"2318855",5.83222021646894,6.2481351035725,7.42177187418789,8.34802963615429,7.20470465721401,6.49600571164698,6.0788394095196,7.89527900853258
"2318857",5.50351604875478,5.99056630686758,6.28684976102759,6.79636637433397,6.00584056119016,6.69794831777368,5.11502404101295,6.74792211988718
"2318859",5.15808504027797,5.77948231798786,4.85669138310487,5.51988744619671,6.03084888074712,5.81356509106923,5.92816187246393,6.48422771889834
"2318861",6.84871787722277,7.37516209090775,6.26795108652614,6.71349896757021,6.68760034111355,6.7611779060012,6.52942322424706,7.00193413921121
"2318863",3.52353362037204,3.71145033020994,5.28969529650144,4.6180224115969,4.04599027012612,3.90547069322675,4.34922881601904,4.31599075245739
"2318865",5.05128471244331,4.96815858092886,5.75420103347592,5.32202675155695,5.34308019426749,4.58913975195745,3.85958191633533,5.2763371946073
"2318867",4.15889597176081,4.77935766379406,4.99419606592898,6.06891112375833,5.11656991873429,5.00508096761511,3.92588877969625,5.55374531339101
"2318869",4.14052615652724,4.42947173273561,4.269782010154,5.56458088801956,5.0368778339408,4.22681539971649,3.74193732925484,5.51339716254225
"2319135",3.85542398807037,4.1775829209705,4.27380992702383,4.22635975612061,3.98336596539581,4.20344539931933,4.32251180746929,4.41604358415658
"2319225",7.25663581103545,7.03665685897355,5.2047668974133,5.19901581250978,6.26046224777554,6.67057571959159,6.99838912853357,5.89571758472494
"2319252",6.55329258829068,7.31867296607347,6.25368792824162,6.32368602428803,7.13579609888049,6.68212557088787,8.18044021025827,5.78023737896124
"2319340",5.34393037767037,5.60649749980975,9.32739940996587,9.48644837663308,6.80902205022142,8.84598315087911,6.40003061261113,7.75333530221614
"2319423",5.40854429525307,5.96651974178707,5.82380036673444,5.79829756436788,5.63405351057496,6.26106644531035,6.21162819167908,6.7239258442448
"2319518",4.13585135533785,4.07581132512566,4.17689930064442,4.87288328960676,4.55135182537052,4.75625771240972,5.0208966485999,4.65858743968683
"2319550",4.39391627164187,5.78613165658356,6.97851784330709,6.49319127122602,3.59725430722164,4.08490357688332,4.22430402401208,4.11248904674378
"2319560",8.27812272043718,8.54927242451375,9.12351107412576,8.94509707580323,9.29014021325669,8.98191544158089,8.88215159726362,9.57226480493039
"2319661",8.06463497285575,7.89667670187014,8.53367883195114,8.11280342039249,7.80244867799822,8.42416207489066,7.44763131406738,7.29478510775016
"2319802",10.7626813042102,10.5233530300337,10.1287333112897,9.45244217053776,11.3385727303665,11.3188680058098,11.4692233871472,11.9117870954575
"2319832",5.74056250091973,5.89032422438398,7.05255170697813,7.42084106333799,6.43972113502847,6.04368801193113,5.88727020907725,6.16767987170894
"2319881",6.95644371751569,7.27814811872576,6.88545330797184,7.23057192227861,7.50996903870915,7.66550830147275,7.8666440927701,8.26470339229544
"2320048",7.01339978229389,6.15008808688339,8.32315647791243,8.74797378951262,7.50307834188733,7.14850518925047,6.88477079765345,7.67270953198201
"2320051",9.74901402426516,10.0310575912183,9.89719680812897,10.1610915504232,9.84918174811772,10.161531736248,9.86662633603588,10.8646003431413
"2320052",6.33851362553459,5.5766828349549,7.08249891020313,7.95332720943728,7.67139854574336,7.47542615626716,7.0240442794015,8.39452628810282
"2320058",5.5720974108675,4.77281419456482,9.64380680532484,10.0676901092123,6.88810099345978,7.18159974059296,7.1932978454803,7.35910082212307
"2320059",7.24566996421785,6.79712824489087,9.39631825833826,10.0263180521985,9.30731896917928,8.54607216512914,8.30891503894216,9.73398286044317
"2320060",8.56005882435718,8.48067978260154,11.7760011172782,12.1670012233785,10.566073838501,10.5170031779765,10.3651077129007,10.8899433637063
"2320062",8.64000284536317,8.07303532260768,11.5869765742058,11.8616413172262,10.5138747656493,10.2312211381748,10.2810572417899,10.8654934875199
"2320063",6.20737092890337,4.92947958607115,7.79554139903425,9.25823350113374,8.28091725821578,7.23894079588541,7.44760747789858,8.11543259189237
"2320064",7.18199790875302,5.98446916623464,9.32813369852695,9.88993223577943,8.91396746841186,7.74325391349063,8.13575575304085,9.20461854588613
"2320065",10.3521966043201,9.65045838770007,12.5233905450186,12.5871336299493,11.3820965572981,11.3081468787888,11.2903360607007,11.6918571880889
"2320066",10.1760897948995,9.93041463948909,11.6028620201058,11.5587115544392,10.9658242239888,10.574486059844,10.5413081807028,11.0733992934706
"2320067",9.12311909919568,8.56790981558788,8.88174524590319,9.46079861941991,9.51830354217949,8.85073137122429,9.2846171735691,9.87100515888086
"2320068",11.7477474149233,11.6780138131517,12.3879570768219,12.3244396577987,12.4962797734918,12.4991918654237,12.3734020080858,12.6859740255401
"2320069",11.2318924335641,10.7547424371794,12.3781510855153,12.4949620481277,11.6398322743181,11.4393603334973,11.423197830131,11.8411052004855
"2320070",8.93364873876418,8.24183225496755,12.7102955339433,12.7409066332817,9.53332515350314,9.42776239617515,9.26819209446311,9.42856583021096
"2320071",6.39479486522988,4.15614935359269,10.7225751238997,10.721619119664,7.26373293465897,7.04957841674528,6.18883742823971,8.09206793516488
"2320075",7.70706940538093,6.52458056527432,8.99610378162663,10.1157291229071,8.02115111905053,7.66408096978407,6.8180637129984,8.14182047654555
"2320077",3.51449424788641,3.02500117688045,5.73077666421713,7.80338033329178,3.92428375692654,3.92231030414481,3.41077606005846,4.26727125577393
"2320078",6.61154243786596,5.66712493409953,8.40028918314797,9.82844573997952,6.58781855006182,6.02836674579798,5.33198400465589,6.37488441363538
"2320088",6.82693761841887,7.53860528863297,7.63076288214726,7.3701963148975,7.40039424820096,7.59714811131929,7.61323896012132,7.78681761120693
"2320090",7.19467947703743,7.30990457680575,7.1439870063743,7.38692975053741,6.95256754008146,7.19479751302657,7.40842466481275,7.7073763089412
"2320092",7.40927996341315,7.94437253074736,7.77267974103433,7.96566373418423,7.97465548849529,7.83796669633919,8.57425146604831,8.42783153596003
"2320094",5.40506452983928,5.85393068831638,4.50444915071337,4.47199716648445,4.69997412675681,5.74261218136427,4.68376460176962,6.41241093797289
"2320096",5.93773549418012,6.47767484429106,3.52391121575719,3.34921014086036,5.82070241521417,6.51321424174638,4.96908496708054,6.36373951331525
"2320098",4.31941562732636,4.87171765160118,3.34825474442164,3.77872364668503,5.04924865433828,5.66505073624211,4.72401062967211,6.2679913154225
"2320100",6.63922195902962,6.90200560017489,6.89922833351188,6.48807022265966,6.66550903492466,7.07971599617371,6.00187430694133,7.22490826273482
"2320102",3.03618885892403,3.1890909865569,3.55226149131157,3.87529697173165,4.17251288165207,4.32889564328578,3.70395466607646,4.59749361462807
"2320104",8.18766896090975,7.74375672492447,8.66102299305618,9.04863638348282,7.45798353481272,7.47208352047329,7.75002466352725,7.98471294811528
"2320106",7.15470171969087,6.99029798031599,7.39301469208027,7.29706076965566,6.36517955069595,6.8602863696814,6.58901593089948,6.72741123944921
"2320108",11.1982619372498,10.6344777570121,10.6525172492411,10.7181847065805,11.1143083317549,10.8203456559326,10.797144047495,11.3433838948082
"2320110",5.49543512704864,5.8412593842666,6.62942888068834,6.33129380680444,5.96044620070317,5.96706366913752,5.89965675105917,5.82116692018635
"2320112",4.25924456004771,4.10102952084314,4.97646852253105,6.1958111954553,4.45014157046486,4.01694243178777,3.30459101622734,3.81887594035241
"2320114",3.31260145333273,3.64826089632859,4.89796724667986,4.6170997629502,3.28161984984503,3.34182817858883,3.02689371169921,3.05653691902424
"2320116",2.7208681406555,3.50116476859803,2.62424373667786,3.05463785705357,2.68591376187272,2.8636595891339,2.2837044713783,2.83334736353105
"2320118",3.04039718338712,2.31623071352882,4.18369939279572,3.24871092329954,2.82821183340841,2.49927274507484,3.36055401998337,3.02799059194282
"2320120",2.69685325387561,2.71779109919127,2.96941006903495,2.91542168898577,2.26852774381242,3.58272223127416,2.54251452846173,2.73383948832315
"2320122",4.72978507778115,5.04021123098436,6.4013409162965,6.15139145468095,6.28925298717561,6.78275498516432,6.17559366060911,5.85126345020818
"2320124",11.6766240892241,11.1672534256297,10.4438720786531,10.4513374741164,11.3431301463923,11.0966207848678,10.9559314073736,11.5735274207008
"2320126",5.97452098915417,6.28737755329752,6.70318714884211,7.61143529626225,6.30873026052181,6.508426920033,5.93880612129882,6.67649217863955
"2320128",2.46235405981093,2.629053178565,3.21259533136829,2.52166361618217,3.16894517780373,3.16896372805226,2.98506325865705,2.6692300876214
"2320130",6.53640990730441,6.70237891262866,9.00975555312156,9.202146972592,6.49662373382469,6.66548675036761,5.12126184586369,6.60464066369644
"2320132",4.42932928029292,4.61035630497144,4.7583256285099,4.88350017903325,4.91732467548837,4.96019630903089,4.25121876015176,4.8397638789911
"2320134",4.20933481606151,4.76813063465226,3.32348962153281,2.76179894638357,4.91845302308877,4.4227894443948,3.68696883190601,5.25517327187266
"2320136",8.97839448111103,8.91610259955058,9.05320771892062,9.33489516224376,8.9661793043936,8.62978803350526,8.52810223279262,9.21179649584531
"2320138",10.0477542609103,9.56106661735458,8.65211790025769,8.8468285901429,9.12507209863634,8.56670698762726,8.13759236384832,9.32092042714128
"2320140",4.03986535392108,4.14961359076806,2.53620433469757,3.42889358804748,3.35944562393189,3.11518927598456,3.15394023201041,4.30154872391725
"2320142",12.3103788917176,12.3207343489583,12.3541828792437,12.5588356179958,12.0835487912955,11.7488083055365,11.8962460147033,12.0296113671666
"2320144",3.45981813912947,3.98145692591974,3.77910815024886,3.71982000502345,4.23145307915076,4.52233170871218,4.27087501295745,4.83080170445379
"2320146",2.19565848717441,2.12392634561926,2.78005954039165,2.08058317625859,2.46148437663559,2.27249004753579,2.61119592151196,2.99028907775634
"2320148",8.30408602950302,8.43245205177925,8.56500146240817,8.82706400545221,8.04163738251055,7.73950917312119,7.84979166747255,8.2958645592902
"2320150",11.1158700598791,10.7463793288146,10.4515193869999,10.6755709775028,11.3219580775087,10.9233160342013,10.766981696232,11.3514064995496
"2320188",3.91023186585293,4.10157367693348,4.69830349075492,4.64680325115671,3.9611882684848,4.1747585777955,3.92995029887395,4.30682219796838
"2320210",9.36091683032853,9.12237296770646,8.38002209202155,8.59431924272451,8.82909776403745,9.2099184820874,8.57184787891382,9.02953644332668
"2320347",6.22803635034764,7.06759598892466,6.2254939564531,6.24665875230909,6.48766781121004,6.86218716178448,6.46678197717654,6.72927144624976
"2320374",6.40951048158533,7.53117605628217,6.09203679844433,5.97552738402056,5.71857689735571,6.71493980450798,6.19517669569294,7.62545906698799
"2320392",5.74585985023329,5.56252282429636,6.53079353821728,5.56432725023037,4.84585102158393,5.22066531068571,5.53672962700131,5.63093654582832
"2320411",8.19767215126732,8.87716122730823,7.15132108549758,7.15474276042732,9.15213480064122,8.51790637419936,8.46947786232086,9.06925900965805
"2320472",7.5703882755473,7.32227749201985,7.10819437564006,7.01013882755349,7.09833537771319,8.46707435043446,7.44858473147249,8.04391475385739
"2320581",9.24241373302691,10.7346018594632,7.49267767017153,7.7811567174316,9.9365645042595,10.1337708039839,10.4209778234873,9.69043790982476
"2320619",8.49178179383977,8.86194572717802,8.1484141275796,8.55528679669511,9.3325744096371,9.44633953341615,9.42245278183929,10.0920047548322
"2320657",6.9651115475138,7.61210150431036,6.41830229724666,6.18736791689339,7.64363360210845,7.78118911205352,7.70918656780593,8.67100618728197
"2320683",6.4156930876002,6.91417817746529,7.16992427193592,7.16157306847372,6.48688416476002,6.69538923438171,6.91363114998951,7.85337436034848
"2320727",5.5625150107327,5.94428661307161,6.19324639945889,6.22565770932426,5.76104207718889,5.84034114108838,7.45852523637711,7.88519369082605
"2320762",7.08803696530805,6.84731689698779,6.74038656597409,6.6316053923855,7.80300700890358,6.78544599219704,7.02576707045144,8.0950779726332
"2321011",4.0159606725522,4.37586276827624,4.89408805860707,4.636880353668,4.25344409496612,4.32083360297212,4.35905338230498,4.48218329204582
"2321040",2.57788323031088,2.93854807179342,3.16732715825631,3.13353562115063,3.01772396204777,3.09351016643253,3.14641387344638,3.31820324071883
"2321058",4.20190428507926,4.603472441281,4.43883429550064,4.63213375706137,4.60042651629905,4.63952830907381,4.58941511765644,4.73442581863968
"2321182",6.90297967755648,4.01535676075436,7.65034214359586,5.82298327258439,4.14375156158396,3.96435987659231,4.32837097431131,4.46748102484469
"2321238",6.86125817282753,6.29181873740817,6.89897739457851,7.22614458892501,5.67648971698768,5.99635663129995,6.29181873740817,6.37045206799343
"2321466",6.70217490082576,7.13560814641521,6.72273123327922,6.64243022326685,6.23638596582878,7.39558510063872,6.62164697182321,6.97219712897254
"2321607",4.55829671891334,4.97256863706237,5.30159028075686,5.23968004389402,4.75360966769752,4.95327160148783,5.10049017221119,5.19675523744866
"2321645",5.56887189969934,6.79839321952502,5.58592344012295,5.54178381296481,6.20726838945501,6.96469889635845,6.10437252844176,5.0768590228727
"2321779",7.65214067379794,8.84655067676362,6.89014411500234,7.12913355582138,8.82995744895362,7.38992019553602,8.53483593078959,7.85040832935657
"2321797",5.41609003874472,5.83308244753311,6.43591147643136,6.27538450714989,5.55057974991198,5.9040260348758,6.05598298828889,6.01345637763759
"2321813",5.41507669598317,5.86044523056003,6.21295246162914,6.06914910201864,5.64276247534426,5.91366628063685,6.01074138364534,6.0306447411705
"2321828",4.75427735248252,4.95360606982433,5.14680006592973,5.16186302190508,5.08412198241325,5.16053324491489,5.5408531307315,5.46501755701021
"2321849",7.42689954685888,7.97308272154294,7.21324455896045,6.72022440924703,7.67998004509067,7.59384088386471,7.26674901806949,7.61906264220288
"2321911",7.08180192740828,6.92124459292335,7.53025757267176,7.87162033494807,7.51333173791568,8.12680272851717,7.25769546127758,8.46699936057838
"2321942",8.87789298251803,8.76625076282333,8.97153830800216,9.28534115283116,8.26351597963497,9.09674373974999,8.15557326348182,9.28020177360088
"2321960",7.87380681044282,7.6838817026403,6.35752016675246,6.27979495657143,8.46009786523836,8.14036338118419,8.43979825592208,8.66530913322098
"2322004",6.52535328635479,6.77276745301812,6.77447825946775,6.82001737041803,6.30223920383949,6.35389309203968,6.56747647770845,6.5213442596538
"2322036",6.32860748197785,6.35849823135561,7.0397764534498,6.68917089431763,6.48322607401165,6.76437084445113,7.90753076522583,6.73861093921923
"2322103",9.92274961237055,8.59927511082075,8.0570459020184,9.2771389544334,8.34944270761956,8.14526654188171,8.01382578877445,8.9257174130217
"2322211",4.77962562258726,5.09777909100747,5.53123768049191,5.88596873753403,4.97339045055031,6.68627890549778,5.6261525658537,5.45758943913619
"2322226",5.28881948659788,5.52676686324808,5.67405812072764,5.87924952220661,5.09489978947565,5.31556839046925,5.63480087827293,5.45021611524198
"2322264",5.58626785695945,5.97787936602264,5.97703016800413,6.02480062561815,5.39335083565919,5.56848043877028,5.8230065094763,5.98199770376241
"2322362",8.81777648034502,9.30892206323885,8.38631940200463,9.15040320305599,9.71474665185462,9.17224708218563,9.91335070070655,9.5813924990244
"2322389",8.92000014897213,8.70625484542681,8.14620983828197,8.10971574900556,8.98179105821681,9.22044650490442,10.3321459497054,9.86388436235408
"2322598",5.2757329476221,5.69100901667982,5.58345612575647,5.43776604768577,5.49625099017089,5.57663864176688,5.84660713490424,5.70639369144871
"2322786",4.79261206398757,5.19433329538883,5.546013074304,5.26275074395921,5.18564860378528,5.31899795971025,5.47704205977792,5.3897757396346
"2322818",5.07019273787133,5.48071067250402,5.72914751470891,5.48426110560583,5.21612506682014,5.31404309093548,5.40994639596454,5.50690031914621
"2322848",5.36775733528562,5.72172507589904,5.88443798513166,5.76132144012077,5.42825827040853,5.56393070088231,5.81690969917012,5.72544341128122
"2322894",4.43857179428715,4.72504944411114,5.04519452936258,4.97383895931603,4.60534849967563,4.77953381813369,4.75387883023932,4.77937152404344
"2322957",6.03489721606125,6.39759802376089,6.29036253863341,6.34226476546878,6.43808261811436,7.73538382275916,6.37347739185983,6.241928068758
"2323087",4.95644887649967,5.23532167299269,5.9397059503326,5.28167524605538,6.45117000625908,5.43866560460611,5.30983749041994,5.61179811622372
"2323172",4.96024262881105,5.44311727130514,6.13597468370734,5.65249965020104,5.17667799080763,5.22259089893883,5.40912986122231,5.57788580079261
"2323285",5.32968823592203,5.62614871262027,6.21117017661069,6.14728827368513,5.21902144211177,5.77256437328882,5.50971987068664,5.73647641438176
"2323347",6.24297155292324,5.78068750752119,6.1704727183155,6.22388015330717,5.67550399331756,5.97442460209989,6.187776996073,6.12225412524715
"2323559",7.22133996261915,8.09609995650208,9.34011169596305,9.82258720017474,9.46805789742045,9.36435180320943,9.44412838909561,10.4249498908924
"2323603",7.44392210532627,6.97158005602742,6.91843223352648,6.88491765991037,7.62883119039272,7.62650683220013,7.42387005734581,8.12259287891132
"2323743",3.26907377456254,4.02665710951955,4.17997491754506,4.44720517143439,4.13478946783121,3.58033057665922,3.59391090806587,4.53694698185727
"2323774",7.40281126295388,8.18169509003518,7.18380632243418,7.24318792825696,8.05751622716519,7.31264826659644,8.0507478566999,7.09426151837784
"2323790",5.59559160284757,6.23822093104273,6.20184410040253,6.19301741361138,5.72371558970245,5.95933847477055,6.11505812526286,6.1570983755198
"2323847",4.34390693886556,4.71557121948798,5.02533313476123,5.06770572697021,4.59890662900985,4.60544268154889,4.76436443917172,4.62024518769153
"2323882",5.75650234167932,6.46735874979403,7.27674919887601,6.7798251105636,5.57190671550359,6.2061317608102,6.31225010375206,6.23867481504213
"2323899",4.19634078739809,4.53006817228644,5.38245501270341,4.91246748878607,4.37206829843671,4.63685988748371,4.61760905109405,7.58351948624019
"2323951",5.03647571415814,5.4047935420052,5.94947424046151,5.96813938973659,5.46842833348229,5.48950554482485,5.69841897909572,5.80644081169402
"2324061",6.2657963297185,6.70150232166107,7.06889410729078,7.02033210722281,6.35567788191604,6.92803679241107,6.85073957981734,6.7592066811323
"2324084",6.01720827573019,9.01945296645651,5.95308838461952,5.58927294027373,10.4689127486016,5.89306759656626,5.44841151103987,5.62095614604504
"2324097",7.45129489032949,6.91167795098554,6.84126010349996,6.91244234457588,7.46263986578149,6.85506869426682,7.05907244687963,6.51478600757873
"2324341",6.17362674215346,6.33815226343089,6.3264622884935,6.31194798000082,5.32894817773622,6.18525672998399,6.1675484073114,6.25220112179877
"2324416",5.40444393033729,5.48282485484651,6.41501792858866,5.59427748415682,4.93543127035608,5.25520310351218,5.32362119243489,5.33255603659045
"2324571",5.8750375132396,6.00156227513339,6.64238088280052,6.82891261291868,6.53650400848757,6.2416664679639,6.57479737860174,6.19439584316002
"2324594",5.32262593095944,5.78348124427523,5.96497963492725,5.65112738188928,5.54391835730938,5.75457116434801,6.04749453111456,5.75059440847977
"2324616",5.70800442170134,5.77628951504778,6.5786653379244,6.2690902193086,6.89830967025517,6.59133921205582,6.41605010037959,6.9932657375633
"2324634",8.06408808620175,7.97659559168988,7.81987920232583,8.78221100840339,7.14003747714391,6.87975977928761,7.47800300361967,7.68451677915177
"2324743",7.16642732348626,7.313431599744,6.16643139278481,6.37003250995548,7.13939276562708,7.04860032390937,6.68625605512264,7.49393875971252
"2324820",5.92381680154188,6.37854078514829,6.37055207519825,6.44224847442415,6.05120496168231,6.15043918560753,6.51659460754824,6.3210885352996
"2324856",4.89072496814694,5.06460349064372,5.37438443545781,5.74464069583829,4.93367697339086,4.80398921436504,5.11601334082398,4.86093028535375
"2324873",5.06802423841857,5.31876646683092,5.81309603151741,5.88303366304427,5.01364413068572,5.26771951088646,5.30770603382664,5.17407785100431
"2324884",4.49939023042907,5.12928069963243,5.24922201837785,5.02757788193117,4.50032223712066,4.73378186550249,4.71199160124352,4.86468028589204
"2324919",7.42605841769211,7.70289221168183,6.85510886641937,6.8710188024373,6.31155606424035,5.87073170240196,9.32015450640174,6.04836586360102
"2325002",9.18100328812644,9.34530146771822,10.6713438440562,10.2245278737032,10.0218115732982,10.1163552625394,9.75244974575291,10.3341415601415
"2325113",4.8723551402758,5.0633797514258,5.11109401577023,5.03755845879599,5.12223800037191,5.15395876415755,5.10384514541408,5.47996217188142
"2325158",4.87770086606065,5.10994973298485,5.65440551853729,5.26098106093136,4.86393055044621,5.07200534442913,4.94852993083211,5.09639523855415
"2325192",9.8897061324699,9.80192557665201,11.424807704749,11.5786801351694,11.0831469239873,10.405169557138,10.6651926765977,11.6214930531057
"2325197",10.72840559439,10.8084353052256,11.8309848929594,11.6415016728006,12.0541079629353,11.6486405695498,11.6443107982674,12.5740912881433
"2325198",11.5732775768306,11.3641502493762,12.6841475230599,12.612509664958,12.7538887624785,12.4945142945806,12.5034637653273,13.1722007645897
"2325200",11.5704186610203,10.9317875533402,12.2180152914282,12.2761415976747,12.5358502933731,11.9734343465888,12.3424762734522,12.8143443115718
"2325201",10.9601464455326,10.6545704291325,12.4274830740177,12.5955997889325,12.890616194997,12.4460111713246,12.6327815419367,13.1746864108051
"2325203",11.3010093859298,11.3131999315715,13.3389277327452,13.2233826423798,12.7707951033319,12.418565062547,12.5677125301019,13.0029931233394
"2325205",10.7312965778185,10.6697871020292,12.4728709037843,12.3515001042112,12.3196384604417,11.5917515404642,11.7355686425852,12.1639423578631
"2325206",8.86570285141623,8.16574526912979,11.5758563118237,11.6254419871945,9.72650644186995,8.60930914190775,9.13224382012006,10.2723306727035
"2325210",5.96209753384569,7.45492066754046,6.78431022829337,7.40786190292938,6.981793025148,7.20734798902936,6.13206517059733,7.77010743022404
"2325212",4.04341880264075,5.45037488409948,5.83447992846,5.89785577280898,5.44445573097642,4.90838127379756,4.54386150535823,6.19581616966533
"2325214",3.16860936800222,4.29910999311988,6.9790107712498,6.9505777748053,5.8743975293938,5.03343190457708,4.32522425114373,6.10638970139885
"2325216",2.52079186411933,2.66039019993749,5.85643524525631,5.46390128123163,4.42332429467717,4.06565223283736,3.54281304712526,3.90811137647994
"2325218",2.49431874920245,2.93846831733657,5.18542221396436,4.72177927889919,3.48745226743526,4.1031756371786,2.77503425787392,4.86956745969086
"2325220",3.6593781940865,4.19780219548046,7.01863692946108,6.73131766521232,5.5931752495253,5.16607597579929,5.04287428188287,5.79152880488388
"2325222",2.81809760276787,2.72091795399559,3.91221286968096,3.75015125793632,3.66229555124143,3.6609031041923,2.65741885530073,4.09928234797183
"2325224",4.06399005097096,4.70592995295655,6.91786083511143,6.24459679717276,5.27964976130055,4.62218789562811,4.25682708547062,5.96415787744148
"2325251",8.4361990317009,8.12124614535663,7.31364733808306,7.40301299957548,8.68457875765649,8.55037894749213,8.36894832950597,9.145474775319
"2325274",7.45854709554611,7.69870325963134,7.14459568050361,7.60744092909938,7.82170261932794,7.3659325704535,7.41745475637802,9.1766211481412
"2325290",10.4391897071732,10.7029554402649,10.8997791913049,11.0461336491624,8.15966046050547,8.16118039907835,8.77519886746211,9.03676220789493
"2325358",6.18375197385894,5.62498206757424,5.66724051801496,5.85335213427126,4.95423743853708,5.07319282934302,5.40339864314743,5.2362455237247
"2325410",7.48132531152672,6.82224034327209,5.95678327006404,6.84345919325134,7.78990950495495,6.23553806367961,6.63808106977226,7.60668848063045
"2325479",7.8072705935357,7.9619277832848,8.37828722609941,8.40812298184876,7.47161934217763,8.03421925391895,6.17675321469452,5.81494584473497
"2325526",8.48967323273675,8.91212777450249,8.90209630393241,9.0366012385606,7.75627196010134,7.6835297472185,8.09340582078706,8.10528564115348
"2325593",10.7791251825105,10.5148787426836,11.6037423642405,10.6247550556613,11.2490578793055,10.7431774161989,12.100197560077,10.2307583631634
"2325877",2.18903618665218,2.49036845447527,3.07678527166312,2.22345135972162,3.06223218858554,2.69032767025285,2.4501658864642,4.11704473387893
"2326018",7.26689684877083,7.86285213598972,6.62643917855615,6.49747127246845,7.80996730706232,7.18803536463805,7.4331787934129,7.79863571040683
"2326049",6.16874634777137,5.92130527433663,6.33465063715173,6.12206289084838,5.64218700059547,5.80246771711031,5.95260658212604,5.92575652366327
"2326126",10.0314351314754,10.1624155953904,9.07464537548,9.68501367685006,9.7576090207905,10.0203443348646,10.2641116538911,10.643505255024
"2326157",7.62307727531871,7.67298208192768,6.51067243653747,6.90485435091298,7.44380952015323,7.79922930172895,7.44740139089088,8.59698838390494
"2326237",5.64977356244579,6.17018346612416,6.56155182089204,6.50281940741746,5.66663850769033,5.96987633058884,6.20618774777014,6.10424297545962
"2326286",6.13772818547453,5.82600406504474,5.4332749813802,6.05146477936434,6.55863872688582,6.09911515120421,6.03934921232867,8.28999248146457
"2326295",5.71324529970893,6.38936050296468,5.86120250374338,6.08305977038102,5.86137490638264,6.01722215763279,6.45900262371587,6.47986465077765
"2326311",7.06397097943224,7.83460298822661,7.48981779827736,7.82871959452583,6.98729797642775,7.19948111735509,6.96194000354039,8.05309994273039
"2326327",4.96824418203776,6.84997124068861,5.72227219419112,5.53235239437351,5.64944738943219,5.69816877092227,5.14807106687496,5.37816752480234
"2326410",7.41580708569591,7.72367004277895,7.71031447450066,7.54532257695966,7.80884656221255,7.93852960669449,7.0359122585263,9.57600118889636
"2326448",9.32274291748871,10.4586355651799,8.40046872318101,8.40111977749472,9.45457928905109,8.38698908896094,11.0420279872663,10.0070626207839
